id;x;y;z
6777;-1.060631e-02; -3.678425e-01; 1.960827e-01
6778;-9.125900e-03; -3.667626e-01; 1.940778e-01
6779;-1.092147e-02; -3.661975e-01; 1.970233e-01
6780;-8.276405e-03; -3.660004e-01; 1.920419e-01
6781;-8.460037e-03; -3.645452e-01; 1.926867e-01
6782;-8.127026e-03; -3.630891e-01; 1.935520e-01
6783;-8.977900e-03; -3.638369e-01; 1.956615e-01
6784;-7.306675e-03; -3.615863e-01; 1.942870e-01
6785;-8.033936e-03; -3.622885e-01; 1.963161e-01
6786;-1.053202e-02; -3.644924e-01; 1.979041e-01
6787;-9.449104e-03; -3.627827e-01; 1.986454e-01
6788;-4.620356e-03; -3.592709e-01; 1.968961e-01
6789;-7.683861e-03; -3.611236e-01; 1.991675e-01
6790;-6.541894e-03; -3.606923e-01; 1.966987e-01
6791;-5.406876e-03; -3.597004e-01; 1.995012e-01
6792;-6.028285e-03; -3.599913e-01; 1.945408e-01
6793;-4.332619e-03; -3.585524e-01; 1.945550e-01
6794;-2.260438e-03; -3.575177e-01; 1.945712e-01
6795;-2.387906e-03; -3.582467e-01; 1.969952e-01
6796;-2.788728e-03; -3.586983e-01; 1.996769e-01
6797;-3.658439e-02; -8.761756e-02; 2.768411e-01
6798;-1.677038e-02; -1.360087e-01; 2.709384e-01
6799;-1.842792e-02; -8.579929e-02; 2.801918e-01
6800;-3.341855e-02; -1.378556e-01; 2.677686e-01
6801;-1.993302e-02; -3.551896e-02; 2.877253e-01
6802;-3.949201e-02; -3.719695e-02; 2.842240e-01
6803;-2.109232e-02;  1.222817e-02; 2.934073e-01
6804;-4.177623e-02;  1.083545e-02; 2.897950e-01
6805;-5.838457e-02; -4.009982e-02; 2.785008e-01
6806;-5.429422e-02; -9.052674e-02; 2.714323e-01
6807;-6.169520e-02;  8.218388e-03; 2.837659e-01
6808;-8.046589e-02;  3.815502e-03; 2.753198e-01
6809;-7.627603e-02; -4.461925e-02; 2.705942e-01
6810;-7.133256e-02; -9.466735e-02; 2.640182e-01
6811;-4.989952e-02; -1.405568e-01; 2.626912e-01
6812;-6.612867e-02; -1.439781e-01; 2.557866e-01
6813;-1.032919e-01; -1.064510e-01; 2.421180e-01
6814;-8.202136e-02; -1.479854e-01; 2.471349e-01
6815;-8.747453e-02; -1.001798e-01; 2.546517e-01
6816;-9.793766e-02; -1.521799e-01; 2.355137e-01
6817;-9.283172e-02; -5.114693e-02; 2.605428e-01
6818;-1.087579e-01; -5.893519e-02; 2.471512e-01
6819;-9.770492e-02; -2.934692e-03; 2.644562e-01
6820;-1.141221e-01; -1.126790e-02; 2.500666e-01
6821;-1.247606e-01; -6.723638e-02; 2.292240e-01
6822;-1.193565e-01; -1.128678e-01; 2.252020e-01
6823;-1.304274e-01; -2.041983e-02; 2.310424e-01
6824;-1.473295e-01; -2.989163e-02; 2.064211e-01
6825;-1.415449e-01; -7.552885e-02; 2.056673e-01
6826;-1.362387e-01; -1.189707e-01; 2.027338e-01
6827;-1.142377e-01; -1.561629e-01; 2.197005e-01
6828;-1.312806e-01; -1.596185e-01; 1.984827e-01
6829;-1.722935e-01; -1.294600e-01; 1.395552e-01
6830;-1.494257e-01; -1.622302e-01; 1.706479e-01
6831;-1.545090e-01; -1.243001e-01; 1.735432e-01
6832;-1.671278e-01; -1.649542e-01; 1.379306e-01
6833;-1.598155e-01; -8.329094e-02; 1.753872e-01
6834;-1.775360e-01; -9.089553e-02; 1.402886e-01
6835;-1.655373e-01; -3.918444e-02; 1.752405e-01
6836;-1.830018e-01; -4.852429e-02; 1.392528e-01
6837;-1.926702e-01; -9.871554e-02; 1.022763e-01
6838;-1.877186e-01; -1.350541e-01; 1.026948e-01
6839;-1.976741e-01; -5.813719e-02; 1.002099e-01
6840;-2.075060e-01; -6.807302e-02; 5.986246e-02
6841;-2.031823e-01; -1.069759e-01; 6.327806e-02
6842;-1.987469e-01; -1.412015e-01; 6.515588e-02
6843;-1.828420e-01; -1.687465e-01; 1.020655e-01
6844;-1.943670e-01; -1.729654e-01; 6.575860e-02
6845;-2.026564e-01; -1.560551e-01;-4.487655e-03
6846;-1.995016e-01; -1.769692e-01; 3.171572e-02
6847;-2.033414e-01; -1.480213e-01; 2.913273e-02
6848;-1.996196e-01; -1.822127e-01; 6.108433e-04
6849;-2.070370e-01; -1.159015e-01; 2.522160e-02
6850;-2.052539e-01; -1.259881e-01;-1.108485e-02
6851;-2.104494e-01; -7.838167e-02; 1.996067e-02
6852;-2.075187e-01; -8.969855e-02;-1.861923e-02
6853;-1.988526e-01; -1.377314e-01;-4.483306e-02
6854;-1.978463e-01; -1.658449e-01;-3.481827e-02
6855;-1.997285e-01; -1.026590e-01;-5.500102e-02
6856;-1.960947e-01; -1.901508e-01;-2.688208e-02
6857;-7.857083e-02; -5.242912e-01;-2.469387e-01
6858;-6.925140e-02; -5.368079e-01;-2.708381e-01
6859;-6.911071e-02; -5.390608e-01;-2.688818e-01
6860;-7.863060e-02; -5.215223e-01;-2.488367e-01
6861;-6.848967e-02; -5.408636e-01;-2.672459e-01
6862;-7.803915e-02; -5.265511e-01;-2.453803e-01
6863;-6.724973e-02; -5.422345e-01;-2.660513e-01
6864;-7.688984e-02; -5.282925e-01;-2.442851e-01
6865;-8.832972e-02; -5.134636e-01;-2.225450e-01
6866;-8.876096e-02; -5.107742e-01;-2.242443e-01
6867;-8.723769e-02; -5.155353e-01;-2.213664e-01
6868;-8.869706e-02; -5.074893e-01;-2.263132e-01
6869;-1.346846e-01; -2.830619e-01;-1.284959e-01
6870;-1.378549e-01; -3.218910e-01;-1.208435e-01
6871;-1.430601e-01; -3.018587e-01;-1.151874e-01
6872;-1.295011e-01; -3.045490e-01;-1.336409e-01
6873;-1.490333e-01; -2.818009e-01;-1.089698e-01
6874;-1.409360e-01; -2.614640e-01;-1.224821e-01
6875;-1.294217e-01; -2.415494e-01;-1.376860e-01
6876;-1.229506e-01; -2.655159e-01;-1.425437e-01
6877;-1.126419e-01; -2.269097e-01;-1.537528e-01
6878;-1.066453e-01; -2.523217e-01;-1.571292e-01
6879;-1.179236e-01; -2.885824e-01;-1.470762e-01
6880;-1.021353e-01; -2.763228e-01;-1.609336e-01
6881;-5.837266e-02; -2.456021e-01;-1.849916e-01
6882;-2.878236e-02; -2.684633e-01;-1.951787e-01
6883;-5.626531e-02; -2.680907e-01;-1.871260e-01
6884;-2.978699e-02; -2.466977e-01;-1.936368e-01
6885;-2.770625e-02; -2.902585e-01;-1.975992e-01
6886;-5.416990e-02; -2.904229e-01;-1.902758e-01
6887;-8.114943e-02; -2.701014e-01;-1.749972e-01
6888;-8.455571e-02; -2.465803e-01;-1.720504e-01
6889;-7.814835e-02; -2.928842e-01;-1.789516e-01
6890;-8.874806e-02; -2.223971e-01;-1.698540e-01
6891;-6.049782e-02; -2.234441e-01;-1.835466e-01
6892;-9.179033e-02; -2.001075e-01;-1.692141e-01
6893;-6.206998e-02; -2.034051e-01;-1.829874e-01
6894;-3.064864e-02; -2.254831e-01;-1.923881e-01
6895;-3.129911e-02; -2.064102e-01;-1.915987e-01
6896; 1.346846e-01; -2.827984e-01;-1.281163e-01
6897; 1.179236e-01; -2.880526e-01;-1.465262e-01
6898; 1.229506e-01; -2.651503e-01;-1.420024e-01
6899; 1.295011e-01; -3.041774e-01;-1.332764e-01
6900; 1.249418e-01; -3.248342e-01;-1.386789e-01
6901; 1.136793e-01; -3.099162e-01;-1.516587e-01
6902; 1.294217e-01; -2.413629e-01;-1.373629e-01
6903; 1.409360e-01; -2.613274e-01;-1.222513e-01
6904; 1.490333e-01; -2.817138e-01;-1.088288e-01
6905; 1.430601e-01; -3.016927e-01;-1.149600e-01
6906; 1.378549e-01; -3.216625e-01;-1.206393e-01
6907; 1.331393e-01; -3.409751e-01;-1.264406e-01
6908;-1.201270e-01; -5.201996e-01;-1.924111e-02
6909;-1.207306e-01; -5.177910e-01;-2.642432e-02
6910;-1.149884e-01; -5.300530e-01;-2.501242e-02
6911;-1.256743e-01; -5.070890e-01;-2.095881e-02
6912;-1.071832e-01; -5.444176e-01;-2.407244e-02
6913;-1.125698e-01; -5.356195e-01;-1.821027e-02
6914;-1.180833e-01; -5.251144e-01;-1.143754e-02
6915;-1.253750e-01; -5.086427e-01;-1.292028e-02
6916;-1.306437e-01; -4.946283e-01;-1.512119e-02
6917;-1.543782e-01; -4.138342e-01; 3.944816e-02
6918;-1.518081e-01; -4.082321e-01; 5.796392e-02
6919;-1.574154e-01; -4.008267e-01; 4.636186e-02
6920;-1.483481e-01; -4.238558e-01; 5.103451e-02
6921;-1.611514e-01; -3.954033e-01; 3.607200e-02
6922;-1.585142e-01; -4.058402e-01; 2.881915e-02
6923;-1.556922e-01; -4.158261e-01; 2.046970e-02
6924;-1.510841e-01; -4.265724e-01; 3.170708e-02
6925;-1.446267e-01; -4.391217e-01; 4.318640e-02
6926;-1.633823e-01; -3.752799e-01;-3.849667e-03
6927;-1.628196e-01; -3.741013e-01;-4.136145e-03
6928;-1.636626e-01; -3.749678e-01;-4.393764e-03
6929;-1.625939e-01; -3.743913e-01;-3.523238e-03
6930;-1.639903e-01; -3.761577e-01;-4.739970e-03
6931;-1.637107e-01; -3.765166e-01;-4.099198e-03
6932;-1.637859e-01; -3.764241e-01;-3.369629e-03
6933;-1.634762e-01; -3.752168e-01;-3.251977e-03
6934;-1.643242e-01; -3.758755e-01;-2.263680e-03
6935;-1.640315e-01; -3.747748e-01;-2.303995e-03
6936;-1.627506e-01; -3.743409e-01;-2.878278e-03
6937;-1.633613e-01; -3.739473e-01;-1.939073e-03
6938;-1.722470e-01; -3.628534e-01; 7.329956e-03
6939;-1.723559e-01; -3.596100e-01; 7.159889e-03
6940;-1.716329e-01; -3.627613e-01; 6.900452e-03
6941;-1.729983e-01; -3.595114e-01; 7.613815e-03
6942;-1.705550e-01; -3.657561e-01; 6.135017e-03
6943;-1.711485e-01; -3.660326e-01; 6.486498e-03
6944;-1.691880e-01; -3.683963e-01; 4.897922e-03
6945;-1.697741e-01; -3.688313e-01; 5.124832e-03
6946;-1.713331e-01; -3.663180e-01; 7.237375e-03
6947;-1.724260e-01; -3.629099e-01; 8.140899e-03
6948;-1.699841e-01; -3.693114e-01; 5.782105e-03
6949;-1.712325e-01; -3.665072e-01; 8.098148e-03
6950;-1.722942e-01; -3.629192e-01; 9.014187e-03
6951;-1.731899e-01; -3.593407e-01; 8.446306e-03
6952;-1.730602e-01; -3.591810e-01; 9.325236e-03
6953;-1.716842e-01; -3.415300e-01;-1.224641e-02
6954;-1.706607e-01; -3.419620e-01;-1.808348e-02
6955;-1.706669e-01; -3.445727e-01;-1.519036e-02
6956;-1.718875e-01; -3.384719e-01;-1.478276e-02
6957;-1.707503e-01; -3.466783e-01;-1.287302e-02
6958;-1.715593e-01; -3.439658e-01;-1.021282e-02
6959;-1.722502e-01; -3.419570e-01;-7.348716e-03
6960;-1.725798e-01; -3.392904e-01;-9.014376e-03
6961;-1.729831e-01; -3.359103e-01;-1.109120e-02
6962;-1.665892e-01; -3.727126e-01; 1.249058e-03
6963;-1.644975e-01; -3.732076e-01;-4.434288e-04
6964;-1.651353e-01; -3.739500e-01;-7.090196e-04
6965;-1.659721e-01; -3.720704e-01; 1.360238e-03
6966;-1.654337e-01; -3.748660e-01;-4.937649e-04
6967;-1.668860e-01; -3.734385e-01; 1.635991e-03
6968;-1.684522e-01; -3.716359e-01; 3.821462e-03
6969;-1.681949e-01; -3.710321e-01; 3.286347e-03
6970;-1.675980e-01; -3.704838e-01; 3.223509e-03
6971;-1.712876e-01; -3.451087e-01; 3.817677e-05
6972;-1.702386e-01; -3.461227e-01;-7.577837e-04
6973;-1.702918e-01; -3.460232e-01; 2.807826e-04
6974;-1.712919e-01; -3.452377e-01;-1.035281e-03
6975;-1.704565e-01; -3.464304e-01; 1.187712e-03
6976;-1.713723e-01; -3.455328e-01; 1.005091e-03
6977;-1.719460e-01; -3.442906e-01; 1.133800e-03
6978;-1.719327e-01; -3.437710e-01;-7.541478e-05
6979;-1.719479e-01; -3.438869e-01;-1.355112e-03
6980;-1.694627e-01; -3.601524e-01;-1.223689e-02
6981;-1.679088e-01; -3.636291e-01;-1.146010e-02
6982;-1.686608e-01; -3.601455e-01;-1.163632e-02
6983;-1.687009e-01; -3.638197e-01;-1.203595e-02
6984;-1.692739e-01; -3.566524e-01;-1.120695e-02
6985;-1.701033e-01; -3.564751e-01;-1.180258e-02
6986;-1.700210e-01; -3.560247e-01;-1.280236e-02
6987;-1.693366e-01; -3.599319e-01;-1.324702e-02
6988;-1.685773e-01; -3.638365e-01;-1.302102e-02
6989;-1.647608e-01; -3.757578e-01;-1.361151e-02
6990;-1.636366e-01; -3.803944e-01;-1.345018e-02
6991;-1.642861e-01; -3.783475e-01;-1.105582e-02
6992;-1.640251e-01; -3.774830e-01;-1.640028e-02
6993;-1.647456e-01; -3.766701e-01;-9.290636e-03
6994;-1.653124e-01; -3.744088e-01;-1.152211e-02
6995;-1.659527e-01; -3.715021e-01;-1.366967e-02
6996;-1.653312e-01; -3.724461e-01;-1.601467e-02
6997;-1.645426e-01; -3.737508e-01;-1.911017e-02
6998;-1.729576e-01; -3.506534e-01; 8.133160e-03
6999;-1.727815e-01; -3.478648e-01; 6.313592e-03
7000;-1.730509e-01; -3.499688e-01; 7.428549e-03
7001;-1.728031e-01; -3.495637e-01; 7.814899e-03
7002;-1.727894e-01; -3.482822e-01; 7.715482e-03
7003;-1.727180e-01; -3.459979e-01; 5.714029e-03
7004;-1.732367e-01; -3.525207e-01; 8.649886e-03
7005;-1.729966e-01; -3.525477e-01; 9.102099e-03
7006;-1.731842e-01; -3.555573e-01; 9.604298e-03
7007;-1.728439e-01; -3.555122e-01; 1.001767e-02
7008;-1.727660e-01; -3.520555e-01; 9.220272e-03
7009;-1.725448e-01; -3.551881e-01; 1.027762e-02
7010;-1.727255e-01; -3.511949e-01; 9.437010e-03
7011;-1.526890e-01; -3.593582e-01; 1.607563e-03
7012;-1.511127e-01; -3.552523e-01;-2.985835e-03
7013;-1.505929e-01; -3.584940e-01;-3.441125e-03
7014;-1.531517e-01; -3.558151e-01; 2.037510e-03
7015;-1.537133e-01; -3.525925e-01; 2.489684e-03
7016;-1.518579e-01; -3.522741e-01;-2.337396e-03
7017;-1.502447e-01; -3.617978e-01;-3.706336e-03
7018;-1.522732e-01; -3.629383e-01; 1.207113e-03
7019;-1.500145e-01; -3.649625e-01;-3.784500e-03
7020;-1.518524e-01; -3.662719e-01; 8.434393e-04
7021;-1.554901e-01; -3.641797e-01; 5.833268e-03
7022;-1.560092e-01; -3.603707e-01; 6.356671e-03
7023;-1.548265e-01; -3.676297e-01; 5.198814e-03
7024;-1.564272e-01; -3.565650e-01; 6.752789e-03
7025;-1.567875e-01; -3.531253e-01; 7.005386e-03
7026;-1.715851e-01; -3.627677e-01; 1.011440e-02
7027;-1.727387e-01; -3.591155e-01; 9.918481e-03
7028;-1.719756e-01; -3.628698e-01; 9.630725e-03
7029;-1.723489e-01; -3.590298e-01; 1.034778e-02
7030;-1.709706e-01; -3.664948e-01; 8.779317e-03
7031;-1.706262e-01; -3.663932e-01; 9.339549e-03
7032;-1.702783e-01; -3.663148e-01; 9.837508e-03
7033;-1.712377e-01; -3.626184e-01; 1.058911e-02
7034;-1.720143e-01; -3.588093e-01; 1.073486e-02
7035;-1.738280e-01; -3.450284e-01; 9.496197e-03
7036;-1.747596e-01; -3.391320e-01; 8.703291e-03
7037;-1.738918e-01; -3.419872e-01; 7.098503e-03
7038;-1.745987e-01; -3.425820e-01; 1.136303e-02
7039;-1.731497e-01; -3.441572e-01; 6.038874e-03
7040;-1.731780e-01; -3.468494e-01; 8.278131e-03
7041;-1.730557e-01; -3.501166e-01; 1.018491e-02
7042;-1.736186e-01; -3.486668e-01; 1.153805e-02
7043;-1.742759e-01; -3.466920e-01; 1.357049e-02
7044;-1.662966e-01; -3.772915e-01; 5.397879e-03
7045;-1.649195e-01; -3.817343e-01; 2.893031e-03
7046;-1.662423e-01; -3.791820e-01; 6.564967e-03
7047;-1.650607e-01; -3.795078e-01; 2.110675e-03
7048;-1.677294e-01; -3.758618e-01; 1.005808e-02
7049;-1.676854e-01; -3.743919e-01; 8.549169e-03
7050;-1.676397e-01; -3.733372e-01; 7.437974e-03
7051;-1.663384e-01; -3.758631e-01; 4.505403e-03
7052;-1.651579e-01; -3.777361e-01; 1.413107e-03
7053;-1.510989e-01; -3.712908e-01; 2.073124e-04
7054;-1.505045e-01; -3.718569e-01;-3.031135e-03
7055;-1.512852e-01; -3.728598e-01;-1.470298e-04
7056;-1.499454e-01; -3.701313e-01;-3.417842e-03
7057;-1.529868e-01; -3.735905e-01; 2.554715e-03
7058;-1.532549e-01; -3.723499e-01; 3.602497e-03
7059;-1.539748e-01; -3.703580e-01; 4.469544e-03
7060;-1.513745e-01; -3.690754e-01; 5.238205e-04
7061;-1.498484e-01; -3.677867e-01;-3.678650e-03
7062;-1.553891e-01; -3.479864e-01; 3.333317e-03
7063;-1.584135e-01; -3.470988e-01; 6.353706e-03
7064;-1.567035e-01; -3.466577e-01; 3.513604e-03
7065;-1.576232e-01; -3.484117e-01; 6.918579e-03
7066;-1.558305e-01; -3.465859e-01; 3.627837e-04
7067;-1.542011e-01; -3.478263e-01;-5.574748e-04
7068;-1.528821e-01; -3.497605e-01;-1.492739e-03
7069;-1.544257e-01; -3.499738e-01; 2.956815e-03
7070;-1.571337e-01; -3.504140e-01; 7.098228e-03
7071;-1.348948e-01; -4.405004e-01;-7.069729e-02
7072;-1.359641e-01; -4.516201e-01;-8.312327e-02
7073;-1.307005e-01; -4.529321e-01;-8.297466e-02
7074;-1.401614e-01; -4.393008e-01;-7.105577e-02
7075;-1.304770e-01; -4.640056e-01;-9.920185e-02
7076;-1.254267e-01; -4.652520e-01;-9.921363e-02
7077;-1.247715e-01; -4.531668e-01;-8.423761e-02
7078;-1.289652e-01; -4.403205e-01;-7.157650e-02
7079;-1.196984e-01; -4.654706e-01;-1.006258e-01
7080;-1.140395e-01; -4.644444e-01;-1.033420e-01
7081;-1.189286e-01; -4.521170e-01;-8.699572e-02
7082;-1.230516e-01; -4.387957e-01;-7.413144e-02
7083;-1.324292e-01; -4.275030e-01;-6.242901e-02
7084;-1.382321e-01; -4.288670e-01;-6.224763e-02
7085;-1.264846e-01; -4.247236e-01;-6.438617e-02
7086;-1.294057e-01; -4.088372e-01;-5.569161e-02
7087;-1.355364e-01; -4.167412e-01;-5.642873e-02
7088;-1.409907e-01; -4.193008e-01;-5.701082e-02
7089;-1.433423e-01; -4.280850e-01;-6.284934e-02
7090;-1.457798e-01; -4.190030e-01;-5.782493e-02
7091;-1.111338e-01; -4.869405e-01;-1.432811e-01
7092;-1.057827e-01; -4.956752e-01;-1.695335e-01
7093;-1.024370e-01; -4.965371e-01;-1.697160e-01
7094;-1.151003e-01; -4.859483e-01;-1.431246e-01
7095;-9.576032e-02; -5.056614e-01;-1.962508e-01
7096;-9.292138e-02; -5.064076e-01;-1.964323e-01
7097;-9.846413e-02; -4.963626e-01;-1.708455e-01
7098;-1.065044e-01; -4.869025e-01;-1.445768e-01
7099;-8.951532e-02; -5.061448e-01;-1.973807e-01
7100;-8.575284e-02; -5.046791e-01;-1.991466e-01
7101;-9.419607e-02; -4.949493e-01;-1.729157e-01
7102;-1.017043e-01; -4.856249e-01;-1.469356e-01
7103;-1.135959e-01; -4.766604e-01;-1.209546e-01
7104;-1.188508e-01; -4.765501e-01;-1.195480e-01
7105;-1.083084e-01; -4.755352e-01;-1.235331e-01
7106;-1.234271e-01; -4.754200e-01;-1.194415e-01
7107;-7.249545e-02; -5.300596e-01;-2.438459e-01
7108;-6.525234e-02; -5.431918e-01;-2.654192e-01
7109;-6.274186e-02; -5.436141e-01;-2.653391e-01
7110;-7.497722e-02; -5.295061e-01;-2.437765e-01
7111;-5.666246e-02; -5.583168e-01;-2.851616e-01
7112;-5.406564e-02; -5.585290e-01;-2.848741e-01
7113;-5.996262e-02; -5.433801e-01;-2.658008e-01
7114;-6.963873e-02; -5.298205e-01;-2.444846e-01
7115;-5.129575e-02; -5.582132e-01;-2.851458e-01
7116;-4.864983e-02; -5.572669e-01;-2.859722e-01
7117;-5.715897e-02; -5.423509e-01;-2.668231e-01
7118;-6.660122e-02; -5.286236e-01;-2.457399e-01
7119;-7.969824e-02; -5.173531e-01;-2.218025e-01
7120;-8.274809e-02; -5.176196e-01;-2.210096e-01
7121;-7.634353e-02; -5.159851e-01;-2.233012e-01
7122;-8.531919e-02; -5.169672e-01;-2.208594e-01
7123;-4.105354e-02; -5.919899e-01;-3.161861e-01
7124;-3.810309e-02; -6.091399e-01;-3.291095e-01
7125;-3.546378e-02; -6.081586e-01;-3.278870e-01
7126;-4.376466e-02; -5.925272e-01;-3.170375e-01
7127;-3.206399e-02; -6.238472e-01;-3.384372e-01
7128;-2.964899e-02; -6.224330e-01;-3.367855e-01
7129;-3.280964e-02; -6.068566e-01;-3.274371e-01
7130;-3.829326e-02; -5.910974e-01;-3.160352e-01
7131;-2.723911e-02; -6.206915e-01;-3.359447e-01
7132;-2.511191e-02; -6.187458e-01;-3.359617e-01
7133;-3.045420e-02; -6.052973e-01;-3.277876e-01
7134;-3.581374e-02; -5.898523e-01;-3.165934e-01
7135;-4.426397e-02; -5.745009e-01;-3.019144e-01
7136;-4.704519e-02; -5.750505e-01;-3.018357e-01
7137;-4.170685e-02; -5.734714e-01;-3.026086e-01
7138;-4.972551e-02; -5.751740e-01;-3.023779e-01
7139;-1.567646e-02; -6.418407e-01;-3.462658e-01
7140;-8.674965e-03; -6.491011e-01;-3.508782e-01
7141;-7.944728e-03; -6.468008e-01;-3.479480e-01
7142;-1.708634e-02; -6.439390e-01;-3.488558e-01
7143;-7.222855e-03; -6.439849e-01;-3.457028e-01
7144;-1.428048e-02; -6.392909e-01;-3.444144e-01
7145;-6.589877e-03; -6.409044e-01;-3.442095e-01
7146;-1.305499e-02; -6.365110e-01;-3.433663e-01
7147;-2.100764e-02; -6.315147e-01;-3.413827e-01
7148;-2.298221e-02; -6.336892e-01;-3.427284e-01
7149;-1.927059e-02; -6.291376e-01;-3.408858e-01
7150;-2.497055e-02; -6.354840e-01;-3.448641e-01
7151;-1.244354e-01; -4.843991e-01;-6.195586e-02
7152;-1.324358e-01; -4.714204e-01;-5.692181e-02
7153;-1.297560e-01; -4.715180e-01;-5.796783e-02
7154;-1.270537e-01; -4.843971e-01;-6.074267e-02
7155;-1.372921e-01; -4.584346e-01;-5.430599e-02
7156;-1.345471e-01; -4.586021e-01;-5.511082e-02
7157;-1.265696e-01; -4.713763e-01;-5.739138e-02
7158;-1.213802e-01; -4.842720e-01;-6.159916e-02
7159;-1.312279e-01; -4.584502e-01;-5.431049e-02
7160;-1.275414e-01; -4.578093e-01;-5.128651e-02
7161;-1.231437e-01; -4.708316e-01;-5.454022e-02
7162;-1.182083e-01; -4.838569e-01;-5.906080e-02
7163;-1.157310e-01; -4.972154e-01;-6.637180e-02
7164;-1.186723e-01; -4.973278e-01;-6.650701e-02
7165;-1.127897e-01; -4.969409e-01;-6.423420e-02
7166;-1.069422e-01; -5.099314e-01;-7.009967e-02
7167;-1.096933e-01; -5.100513e-01;-7.185125e-02
7168;-1.125538e-01; -5.101469e-01;-7.180087e-02
7169;-1.212483e-01; -4.974277e-01;-6.516635e-02
7170;-1.151223e-01; -5.103323e-01;-7.038524e-02
7171;-2.476494e-02; -7.093272e-01;-1.324395e-01
7172;-1.203586e-02; -7.263967e-01;-1.292046e-01
7173;-1.258026e-02; -7.264503e-01;-1.317075e-01
7174;-2.377236e-02; -7.103785e-01;-1.298087e-01
7175;-2.256410e-02; -7.109663e-01;-1.285470e-01
7176;-1.140576e-02; -7.263111e-01;-1.280612e-01
7177;-1.328525e-02; -7.276747e-01;-1.347344e-01
7178;-2.596621e-02; -7.083333e-01;-1.356213e-01
7179;-3.743859e-02; -6.845408e-01;-1.352239e-01
7180;-3.615849e-02; -6.863826e-01;-1.320114e-01
7181;-4.768145e-02; -6.589133e-01;-1.324330e-01
7182;-4.651115e-02; -6.608825e-01;-1.292615e-01
7183;-3.491012e-02; -6.881358e-01;-1.292987e-01
7184;-4.514978e-02; -6.630098e-01;-1.265371e-01
7185;-4.314891e-02; -6.649432e-01;-1.251754e-01
7186;-3.322762e-02; -6.894866e-01;-1.279393e-01
7187;-7.003891e-02; -6.092263e-01;-1.207790e-01
7188;-8.016124e-02; -5.880119e-01;-1.094039e-01
7189;-7.782944e-02; -5.873386e-01;-1.106407e-01
7190;-7.215218e-02; -6.100732e-01;-1.196288e-01
7191;-8.790725e-02; -5.680796e-01;-9.941018e-02
7192;-8.534302e-02; -5.676187e-01;-1.007038e-01
7193;-7.543957e-02; -5.870138e-01;-1.109083e-01
7194;-6.785426e-02; -6.087999e-01;-1.209957e-01
7195;-8.271692e-02; -5.674378e-01;-1.009745e-01
7196;-8.045307e-02; -5.678120e-01;-9.990732e-02
7197;-7.337978e-02; -5.873578e-01;-1.098945e-01
7198;-6.595515e-02; -6.091155e-01;-1.199728e-01
7199;-5.983167e-02; -6.322947e-01;-1.298605e-01
7200;-6.198419e-02; -6.326745e-01;-1.297745e-01
7201;-5.794348e-02; -6.326662e-01;-1.287432e-01
7202;-6.404682e-02; -6.335276e-01;-1.287683e-01
7203;-9.950643e-02; -5.359017e-01;-8.492956e-02
7204;-1.087780e-01; -5.229312e-01;-7.659170e-02
7205;-1.061669e-01; -5.226986e-01;-7.801701e-02
7206;-1.021627e-01; -5.361744e-01;-8.353493e-02
7207;-1.033384e-01; -5.226239e-01;-7.817945e-02
7208;-9.670096e-02; -5.358319e-01;-8.515357e-02
7209;-1.007200e-01; -5.226758e-01;-7.669641e-02
7210;-9.418792e-02; -5.360418e-01;-8.385612e-02
7211;-8.981559e-02; -5.505736e-01;-9.257078e-02
7212;-9.256691e-02; -5.506740e-01;-9.231265e-02
7213;-8.741069e-02; -5.508969e-01;-9.141048e-02
7214;-9.522344e-02; -5.510122e-01;-9.096414e-02
7215;-1.421310e-01; -4.332828e-01;-5.373907e-02
7216;-1.475821e-01; -4.228604e-01;-5.411917e-02
7217;-1.446270e-01; -4.226072e-01;-5.371539e-02
7218;-1.449924e-01; -4.332006e-01;-5.370040e-02
7219;-1.491621e-01; -4.152078e-01;-5.443763e-02
7220;-1.460429e-01; -4.146761e-01;-5.367453e-02
7221;-1.410316e-01; -4.209597e-01;-5.205354e-02
7222;-1.385980e-01; -4.327569e-01;-5.242857e-02
7223;-1.423723e-01; -4.119136e-01;-5.177090e-02
7224;-1.378416e-01; -4.044513e-01;-4.832973e-02
7225;-1.366951e-01; -4.186048e-01;-4.913110e-02
7226;-1.344392e-01; -4.316505e-01;-4.950192e-02
7227;-1.352837e-01; -4.454154e-01;-5.291855e-02
7228;-1.387216e-01; -4.455691e-01;-5.395272e-02
7229;-1.313473e-01; -4.447338e-01;-4.991373e-02
7230;-1.415200e-01; -4.453766e-01;-5.349743e-02
7231;-1.452939e-01; -4.101782e-01;-5.346135e-02
7232;-1.477473e-01; -4.130857e-01;-5.530348e-02
7233;-1.434491e-01; -4.130710e-01;-5.437195e-02
7234;-1.490780e-01; -4.104204e-01;-5.442755e-02
7235;-1.386599e-01; -4.100617e-01;-5.320925e-02
7236;-1.411628e-01; -4.071042e-01;-5.188191e-02
7237;-1.342826e-01; -4.024597e-01;-5.119404e-02
7238;-1.372160e-01; -3.998951e-01;-4.952018e-02
7239;-1.424082e-01; -4.075083e-01;-5.155808e-02
7240;-1.462118e-01; -4.106232e-01;-5.340936e-02
7241;-1.386098e-01; -4.001914e-01;-4.885955e-02
7242;-1.496051e-01; -4.110944e-01;-5.433968e-02
